DATAFLOW,LAST UPDATE,freq,indic,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,France,2025-10,-15.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,France,2025-11,-15.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,France,2025-12,-16.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,France,2026-01,-15.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,France,2026-02,-14.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-05,-18.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-06,-19.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-07,-19.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-08,-17.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-09,-19.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-10,-16.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-11,-16.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2005-12,-17.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-01,-17.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-02,-18.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-03,-16.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-04,-17.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-05,-17.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-06,-14.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-07,-13.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-08,-15.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-09,-14.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-10,-12.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-11,-14.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2006-12,-10.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-01,-11.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-02,-11.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-03,-11.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-04,-10.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-05,-10.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-06,-10.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-07,-10.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-08,-11.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-09,-12.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-10,-11.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-11,-12.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2007-12,-18.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-01,-17.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-02,-19.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-03,-19.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-04,-19.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-05,-22.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-06,-30.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-07,-27.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-08,-26.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-09,-28.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-10,-26.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-11,-27.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2008-12,-33.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-01,-31.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-02,-33.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-03,-33.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-04,-36.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-05,-31.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-06,-35.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-07,-40.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-08,-43.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-09,-33.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-10,-33.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-11,-32.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2009-12,-36.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-01,-38.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-02,-36.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-03,-39.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-04,-35.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-05,-36.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-06,-36.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-07,-35.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-08,-35.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-09,-34.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-10,-35.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-11,-35.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2010-12,-35.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-01,-35.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-02,-35.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-03,-41.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-04,-34.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-05,-33.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-06,-31.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-07,-29.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-08,-33.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-09,-31.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-10,-31.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-11,-29.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2011-12,-23.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-01,-21.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-02,-25.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-03,-30.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-04,-33.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-05,-36.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-06,-34.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-07,-32.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-08,-36.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-09,-36.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-10,-36.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-11,-39.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2012-12,-37.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-01,-36.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-02,-37.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-03,-36.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-04,-34.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-05,-33.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-06,-30.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-07,-24.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-08,-25.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-09,-28.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-10,-31.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-11,-31.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2013-12,-32.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-01,-28.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-02,-28.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-03,-31.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-04,-32.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-05,-33.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-06,-30.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-07,-29.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-08,-28.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Croatia,2014-09,-28.5,,
