DATAFLOW,LAST UPDATE,freq,unit,tra_meas,airline,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-10,324681,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-11,216163,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-12,233953,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-01,202756,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-02,165017,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-03,225673,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-04,229771,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-05,276118,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-06,274619,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-07,288764,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-08,288932,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-09,268646,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-10,256370,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-11,109586,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2024-12,112744,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-01,111052,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-02,103357,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-03,116518,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-04,145795,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-05,154381,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-06,145861,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-07,154119,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2025-08,159496,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-01,150772,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-02,157149,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-03,170620,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-04,246935,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-05,329169,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-06,405662,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-07,429113,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-08,442295,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-09,415516,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-10,318161,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-11,192086,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2024-12,181970,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-01,187794,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-02,193205,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-03,216275,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-04,309522,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-05,394681,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-06,440206,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-07,471399,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,POZNAN/LAWICA airport,2025-08,492012,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-01,3212,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-02,5446,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-03,4847,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-04,2538,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-05,2775,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-06,13367,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-07,17976,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RADOM-SADKOW,2025-08,17514,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-01,53077,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-02,52619,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-03,61749,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-04,71503,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-05,89236,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-06,111912,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-07,127146,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-08,130474,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-09,121442,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-10,84869,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-11,67283,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2024-12,68682,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2025-01,63177,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2025-02,64194,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2025-03,79504,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2025-04,91444,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2025-05,116300,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2025-06,141267,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,RZESZOW/JASIONKA airport,2025-08,152021,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-01,5414,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-02,2841,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-03,3662,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-04,3405,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-05,6319,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-06,15105,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-07,21779,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-08,30505,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-09,25765,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-10,24408,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-11,22393,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2021-12,20253,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-01,15547,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-02,17344,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-03,26185,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-04,27031,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-05,41204,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-06,43737,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-07,50593,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-08,49649,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-09,44132,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-10,41264,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-11,30958,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2022-12,32228,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-01,25994,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-02,27346,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-03,32176,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-04,36676,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-05,43746,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-06,47533,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-07,47781,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-08,48978,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-09,43394,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-10,45964,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-11,33688,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2024-12,37839,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-01,27064,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-02,27700,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-03,31106,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-04,37373,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-05,45234,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-06,45264,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-07,48642,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,SZCZECIN/GOLENIOW airport,2025-08,49307,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-01,13727,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-02,10981,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-03,3679,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-04,193,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-05,45,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-06,612,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-07,8268,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-08,11073,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-09,7929,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-10,3512,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-11,515,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2020-12,1300,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-01,855,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-02,456,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-03,379,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-04,656,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-05,746,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-06,2374,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-07,8668,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-08,10042,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-09,7162,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-10,6847,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-11,4037,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2021-12,4553,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-01,3446,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-02,4326,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-03,4589,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-04,9900,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-05,11848,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-06,12156,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-07,13835,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-08,13728,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-09,12230,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-10,11520,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-11,7781,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2022-12,7892,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-01,8330,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-02,8199,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-03,7087,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-04,11574,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-05,13743,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-06,14441,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-07,17204,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-08,18042,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-09,14419,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-10,12514,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-11,7787,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2023-12,9093,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2024-01,8807,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2024-02,8076,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2024-03,7146,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2024-04,3867,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2024-05,3975,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2024-06,5943,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,OLSZTYN-MAZURY airport,2024-07,7575,,
