DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2016,510306.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2017,517554.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2018,534776.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2019,540740.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2020,528545.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2021,561189.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2022,581023.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2023,585820.5,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Switzerland,2024,593965.3,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,1995,11386.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,1996,11529.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,1997,11833.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,1998,12556.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,1999,13184.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2000,13970.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2001,14522.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2002,15063.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2003,15458.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2004,16235.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2005,17023.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2006,17826.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2007,18734.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2008,19418.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2009,19026.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2010,19461.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2011,19542.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2012,18868.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2013,17625.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2014,17312.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2015,17904.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2016,19081.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2017,20178.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2018,21444.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2019,22704.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2020,21973.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2021,24477.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2022,26502.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2023,27461.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Cyprus,2024,28544.1,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,1995,108077.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,1996,112583.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,1997,111912.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,1998,111472.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,1999,113008.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2000,117541.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2001,120970.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2002,122801.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2003,126854.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2004,132862.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2005,141332.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2006,150693.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2007,158964.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2008,163117.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2009,155290.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2010,159506.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2011,162333.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2012,161082.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2013,161014.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2014,164629.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2015,172793.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2016,177253.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2017,186423.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2018,191699.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2019,198535.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2020,188003.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2021,195577.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2022,201146.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2023,201242.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Czechia,2024,203723.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1991,2062723.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1992,2104259.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1993,2083783.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1994,2137896.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1995,2170072.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1996,2192594.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1997,2233252.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1998,2280052.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,1999,2328608.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2000,2395591.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2001,2434786.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2002,2429228.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2003,2416358.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2004,2444438.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2005,2466084.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2006,2561439.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2007,2635442.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2008,2658842.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2009,2511421.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2010,2615260.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2011,2713540.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2012,2726118.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2013,2736940.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2014,2796611.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2015,2843119.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2016,2906299.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2017,2987615.0,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2018,3021545.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2019,3051087.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2020,2925019.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2021,3039387.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2022,3094378.2,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2023,3067468.0,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Germany,2024,3052257.9,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1975,121887.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1976,129192.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1977,131757.3,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1978,134941.8,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1979,140411.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1980,139356.4,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1981,138323.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1982,143707.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1983,147522.6,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1984,153924.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1985,160316.7,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1986,167905.2,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1987,168682.5,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1988,169142.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1989,170322.1,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1990,173149.9,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,Denmark,1991,175674.8,,
