DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004,-2,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2005,-3.57,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2006,-0.43,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2007,0.36,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2008,2.07,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009,1.97,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010,3.06,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011,-2.32,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012,34.72,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013,3.08,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014,1.13,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015,1.41,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016,4.84,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2017,1.64,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2018,3.7,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2019,1.58,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2022,-1.77,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2023,0.44,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2024,5.56,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2001,11,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005,13.13,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006,3.89,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007,-1.65,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,12.68,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,3.21,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,2,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,4.87,b,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,1.61,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,1.26,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,5.71,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,6.19,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,13.19,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,6.69,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,3.91,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,-1,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,-0.12,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,3.43,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,40.18,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,10.07,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,Spain,1990,17.9,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,Spain,1991,4.5,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Percentage change on previous period,Holiday and other short-stay accommodation,Spain,1992,-3.7,,
