DATAFLOW,LAST UPDATE,freq,worktime,wstatus,sex,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Spain,2024-Q4,207.6,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Spain,2025-Q1,182.5,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Spain,2025-Q2,238.4,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Spain,2025-Q3,276.3,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2008-Q1,54.0,b,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2008-Q2,63.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2008-Q3,49.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2008-Q4,47.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2009-Q1,44.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2009-Q2,56.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2009-Q3,55.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2009-Q4,43.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2010-Q1,47.3,b,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2010-Q2,51.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2010-Q3,55.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2010-Q4,46.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2011-Q1,50.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2011-Q2,54.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2011-Q3,53.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2011-Q4,54.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2012-Q1,61.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2012-Q2,66.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2012-Q3,61.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2012-Q4,56.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2013-Q1,52.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2013-Q2,58.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2013-Q3,55.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2013-Q4,54.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2014-Q1,58.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2014-Q2,59.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2014-Q3,59.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2014-Q4,54.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2015-Q1,55.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2015-Q2,59.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2015-Q3,65.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employees,Females,Accommodation,Thousand persons,Poland,2015-Q4,62.3,,
